Номер Животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события
711001,1,4,MA,1,2017-11-01,66,0,3,10,ПЕРЕВОД,72,2022-09-13,F010T003
711036,1,4,FA,1,2017-11-08,61,0,21,44,ПЕРЕВОД,1,2022-09-03,F044T021
711036,1,4,FA,1,2017-11-08,61,0,2,21,ПЕРЕВОД,5,2022-09-07,F021T002
711041,1,4,MA,1,2017-11-08,68,0,21,44,ПЕРЕВОД,1,2022-08-24,F044T021
711041,1,4,MA,1,2017-11-08,68,0,2,21,ПЕРЕВОД,10,2022-09-02,F021T002
711059,1,3,FA,1,2017-11-11,62,238,6,5,ПЕРЕВОД,281,2022-08-04,F005T006
711059,1,3,FA,1,2017-11-11,62,238,7,6,ПЕРЕВОД,297,2022-08-20,F006T007
711106,1,3,FA,1,2017-11-16,56,80,3,4,ПЕРЕВОД,143,2022-08-21,F004T003
711130,1,3,FA,1,2017-11-20,70,168,6,4,ПЕРЕВОД,265,2022-08-02,F004T006
711142,1,4,MA,1,2017-11-21,57,0,10,23,ПЕРЕВОД,26,2022-08-10,F023T010
711142,1,4,MA,1,2017-11-21,57,0,4,10,ПЕРЕВОД,26,2022-08-10,F010T004
711147,1,3,MA,1,2017-11-22,64,0,12,5,ПЕРЕВОД,196,2022-07-29,F005T012
711170,1,4,FA,1,2017-11-24,108,0,2,21,ПЕРЕВОД,6,2022-07-30,F021T002
711170,1,4,FA,1,2017-11-24,108,0,44,2,ПЕРЕВОД,10,2022-08-03,F002T044
711170,1,4,FA,1,2017-11-24,108,0,50,44,ПЕРЕВОД,17,2022-08-10,F044T050
711186,1,3,FA,1,2017-11-26,64,182,6,4,ПЕРЕВОД,236,2022-08-02,F004T006
711199,1,4,FA,1,2017-11-28,62,0,21,44,ПЕРЕВОД,1,2022-08-11,F044T021
711199,1,4,FA,1,2017-11-28,62,0,2,21,ПЕРЕВОД,8,2022-08-18,F021T002
711207,1,3,MA,1,2017-11-29,61,161,6,5,ПЕРЕВОД,290,2022-08-18,F005T006
711207,1,3,MA,1,2017-11-29,61,161,5,7,ПЕРЕВОД,290,2022-08-18,F007T005
712011,1,3,MA,1,2017-12-02,65,203,6,4,ПЕРЕВОД,255,2022-08-02,F004T006
712012,1,3,FA,1,2017-12-02,72,182,7,10,ПЕРЕВОД,236,2022-09-07,F010T007
712029,1,3,FA,1,2017-12-03,53,0,44,21,ПЕРЕВОД,2,2022-08-10,F021T044
712029,1,3,FA,1,2017-12-03,53,0,21,44,ПЕРЕВОД,2,2022-08-10,F044T021
712041,1,3,FA,1,2017-12-04,58,0,42,4,ПЕРЕВОД,177,2022-08-15,F004T042
712047,1,3,MA,1,2017-12-06,67,209,42,1,ПЕРЕВОД,269,2022-08-03,F001T042
712072,1,4,MD,1,2017-12-09,36,0,21,44,ПЕРЕВОД,1,2022-08-20,F044T021
712072,1,4,MD,1,2017-12-09,36,0,2,21,ПЕРЕВОД,26,2022-09-14,F021T002
712076,1,3,FA,1,2017-12-10,62,0,12,7,ПЕРЕВОД,252,2022-08-02,F007T012
712100,1,3,FA,1,2017-12-12,83,0,50,42,ПЕРЕВОД,42,2022-08-10,F042T050
712100,1,3,FA,1,2017-12-12,83,0,42,10,ПЕРЕВОД,42,2022-08-10,F010T042
712139,1,4,FA,1,2017-12-19,63,0,21,44,ПЕРЕВОД,1,2022-08-26,F044T021
712139,1,4,FA,1,2017-12-19,63,0,2,21,ПЕРЕВОД,6,2022-08-31,F021T002
712171,1,3,FA,1,2017-12-24,59,0,2,21,ПЕРЕВОД,6,2022-07-30,F021T002
712218,1,3,FA,1,2017-12-30,67,0,6,5,ПЕРЕВОД,298,2022-08-11,F005T006
801037,1,3,MAMA,1,2018-01-06,62,252,12,7,ПЕРЕВОД,307,2022-08-02,F007T012
801046,1,3,MA,1,2018-01-07,65,196,7,10,ПЕРЕВОД,216,2022-08-04,F010T007
801046,1,3,MA,1,2018-01-07,65,196,5,7,ПЕРЕВОД,221,2022-08-09,F007T005
801073,1,3,FA,1,2018-01-10,61,98,6,4,ПЕРЕВОД,287,2022-08-02,F004T006
801094,1,3,FA,1,2018-01-11,66,0,10,4,ПЕРЕВОД,77,2022-08-28,F004T010
801123,1,3,MA,1,2018-01-14,72,288,45,18,ПЕРЕВОД,348,2022-09-15,F018T045
801125,1,3,MA,1,2018-01-14,64,0,12,6,ПЕРЕВОД,361,2022-09-13,F006T012
801144,1,3,MA,1,2018-01-16,63,176,7,10,ПЕРЕВОД,197,2022-08-04,F010T007
801193,1,3,FA,1,2018-01-21,58,231,6,5,ПЕРЕВОД,250,2022-08-04,F005T006
801205,1,3,MAMA,1,2018-01-23,59,168,6,4,ПЕРЕВОД,185,2022-08-02,F004T006
801205,1,3,MAMA,1,2018-01-23,59,168,7,6,ПЕРЕВОД,203,2022-08-20,F006T007
801208,1,3,FA,1,2018-01-24,62,35,10,4,ПЕРЕВОД,75,2022-08-28,F004T010
801226,1,3,MA,1,2018-01-25,62,77,3,10,ПЕРЕВОД,280,2022-08-03,F010T003
801260,1,3,MAMA,2,2018-01-29,46,84,10,12,ПЕРЕВОД,125,2022-08-28,F012T010
801260,1,3,MAMA,2,2018-01-29,46,84,12,10,ПЕРЕВОД,125,2022-08-28,F010T012
801260,1,3,MAMA,2,2018-01-29,46,84,12,10,ПЕРЕВОД,127,2022-08-30,F010T012
802018,1,2,MA,1,2018-02-02,52,0,3,5,ПЕРЕВОД,500,2022-08-31,F005T003
802018,1,2,MA,1,2018-02-02,52,0,43,3,ПЕРЕВОД,510,2022-09-10,F003T043
802028,1,3,MA,1,2018-02-04,66,238,7,10,ПЕРЕВОД,254,2022-08-02,F010T007
802048,1,3,MA,1,2018-02-08,57,84,4,10,ПЕРЕВОД,145,2022-09-14,F010T004
802054,1,3,FA,1,2018-02-09,64,42,42,4,ПЕРЕВОД,167,2022-08-18,F004T042
802054,1,3,FA,1,2018-02-09,64,42,3,42,ПЕРЕВОД,168,2022-08-19,F042T003
802054,1,3,FA,1,2018-02-09,64,42,42,3,ПЕРЕВОД,169,2022-08-20,F003T042
802059,1,3,MA,1,2018-02-09,60,216,12,6,ПЕРЕВОД,276,2022-08-03,F006T012
802059,1,3,MA,1,2018-02-09,60,216,41,12,ПЕРЕВОД,277,2022-08-04,F012T041
802099,1,3,FA,1,2018-02-16,66,140,10,4,ПЕРЕВОД,206,2022-08-10,F004T010
802106,1,3,MA,1,2018-02-16,57,136,7,10,ПЕРЕВОД,228,2022-08-02,F010T007
802106,1,3,MA,1,2018-02-16,57,136,3,7,ПЕРЕВОД,250,2022-08-24,F007T003
802106,1,3,MA,1,2018-02-16,57,136,43,3,ПЕРЕВОД,252,2022-08-26,F003T043
803028,1,3,MA,1,2018-03-05,56,147,7,5,ПЕРЕВОД,176,2022-08-12,F005T007
803032,1,3,FA,1,2018-03-05,61,168,7,4,ПЕРЕВОД,219,2022-09-07,F004T007
803039,1,3,FD,1,2018-03-06,40,210,6,5,ПЕРЕВОД,282,2022-08-04,F005T006
803063,1,3,FA,1,2018-03-10,63,0,42,5,ПЕРЕВОД,240,2022-08-05,F005T042
803066,1,3,MA,1,2018-03-10,67,0,21,44,ПЕРЕВОД,1,2022-08-16,F044T021
803066,1,3,MA,1,2018-03-10,67,0,44,21,ПЕРЕВОД,4,2022-08-19,F021T044
803083,1,3,MA,1,2018-03-13,59,162,7,10,ПЕРЕВОД,180,2022-08-04,F010T007
803110,1,3,MA,1,2018-03-17,67,70,7,10,ПЕРЕВОД,163,2022-09-07,F010T007
803114,1,3,FA,1,2018-03-18,62,94,7,10,ПЕРЕВОД,223,2022-08-02,F010T007
803119,1,3,FA,1,2018-03-19,68,92,3,5,ПЕРЕВОД,241,2022-08-19,F005T003
803137,1,3,MA,1,2018-03-23,49,161,6,4,ПЕРЕВОД,200,2022-08-22,F004T006
803151,1,2,MD,1,2018-03-26,60,0,12,5,ПЕРЕВОД,511,2022-08-15,F005T012
803151,1,2,MD,1,2018-03-26,60,0,41,12,ПЕРЕВОД,523,2022-08-27,F012T041
803155,1,3,FA,1,2018-03-26,62,0,42,7,ПЕРЕВОД,271,2022-08-07,F007T042
803186,1,3,FA,1,2018-03-31,104,0,3,10,ПЕРЕВОД,109,2022-08-20,F010T003
804001,1,3,MA,1,2018-04-01,96,0,1,5,ПЕРЕВОД,164,2022-08-02,F005T001
804001,1,3,MA,1,2018-04-01,96,0,42,1,ПЕРЕВОД,200,2022-09-07,F001T042
804019,1,3,FA,1,2018-04-04,51,0,5,4,ПЕРЕВОД,181,2022-08-26,F004T005
804040,1,3,FA,1,2018-04-07,62,224,6,7,ПЕРЕВОД,240,2022-07-29,F007T006
804041,1,3,MA,3,2018-04-07,54,0,42,10,ПЕРЕВОД,93,2022-09-15,F010T042
804043,1,3,FA,1,2018-04-07,61,0,3,5,ПЕРЕВОД,184,2022-08-03,F005T003
804057,1,3,MA,1,2018-04-09,63,182,3,7,ПЕРЕВОД,213,2022-08-14,F007T003
804057,1,3,MA,1,2018-04-09,63,182,12,5,ПЕРЕВОД,225,2022-08-26,F005T012
804057,1,3,MA,1,2018-04-09,63,182,41,12,ПЕРЕВОД,231,2022-09-01,F012T041
804065,1,3,FA,1,2018-04-10,62,168,6,4,ПЕРЕВОД,202,2022-08-22,F004T006
804089,1,3,MA,1,2018-04-13,68,105,12,4,ПЕРЕВОД,232,2022-08-02,F004T012
804093,1,3,MA,1,2018-04-14,56,182,3,6,ПЕРЕВОД,208,2022-08-08,F006T003
804093,1,3,MA,1,2018-04-14,56,182,7,5,ПЕРЕВОД,217,2022-08-17,F005T007
804142,1,3,FA,1,2018-04-22,65,91,12,10,ПЕРЕВОД,125,2022-08-18,F010T012
804142,1,3,FA,1,2018-04-22,65,91,7,4,ПЕРЕВОД,145,2022-09-07,F004T007
804148,1,3,FA,1,2018-04-22,62,147,3,4,ПЕРЕВОД,208,2022-08-08,F004T003
804158,1,3,FD,3,2018-04-23,73,112,10,4,ПЕРЕВОД,179,2022-08-10,F004T010
804160,1,3,FA,1,2018-04-23,61,175,6,4,ПЕРЕВОД,209,2022-08-22,F004T006
804176,1,3,MA,1,2018-04-25,59,196,12,7,ПЕРЕВОД,268,2022-08-23,F007T012
804183,1,3,MA,3,2018-04-26,60,48,41,12,ПЕРЕВОД,207,2022-08-05,F012T041
804183,1,3,MA,3,2018-04-26,60,48,50,41,ПЕРЕВОД,212,2022-08-10,F041T050
804184,1,3,FA,1,2018-04-26,67,197,43,3,ПЕРЕВОД,256,2022-08-11,F003T043
804184,1,3,FA,1,2018-04-26,67,197,3,43,ПЕРЕВОД,258,2022-08-13,F043T003
804214,1,2,MA,1,2018-04-30,69,238,7,5,ПЕРЕВОД,409,2022-08-20,F005T007
805008,1,3,MD,2,2018-05-02,61,0,3,4,ПЕРЕВОД,67,2022-08-06,F004T003
805008,1,3,MD,2,2018-05-02,61,0,43,3,ПЕРЕВОД,72,2022-08-11,F003T043
805008,1,3,MD,2,2018-05-02,61,0,3,43,ПЕРЕВОД,74,2022-08-13,F043T003
805041,1,3,MA,1,2018-05-08,59,0,12,4,ПЕРЕВОД,114,2022-09-06,F004T012
805048,1,3,MA,1,2018-05-09,57,0,3,4,ПЕРЕВОД,135,2022-07-31,F004T003
805048,1,3,MA,1,2018-05-09,57,0,3,4,ПЕРЕВОД,166,2022-08-31,F004T003
805050,1,3,FA,1,2018-05-10,66,189,6,7,ПЕРЕВОД,250,2022-09-15,F007T006
805052,1,3,MA,1,2018-05-10,67,0,42,4,ПЕРЕВОД,81,2022-08-26,F004T042
805055,1,3,FA,1,2018-05-10,63,91,12,5,ПЕРЕВОД,152,2022-08-09,F005T012
805055,1,3,FA,1,2018-05-10,63,91,7,10,ПЕРЕВОД,159,2022-08-16,F010T007
805055,1,3,FA,1,2018-05-10,63,91,6,7,ПЕРЕВОД,171,2022-08-28,F007T006
805063,1,3,FA,1,2018-05-12,58,0,12,6,ПЕРЕВОД,150,2022-09-05,F006T012
805065,1,3,MA,1,2018-05-12,51,0,4,10,ПЕРЕВОД,94,2022-08-15,F010T004
805086,1,3,MA,1,2018-05-16,60,0,21,44,ПЕРЕВОД,1,2022-09-13,F044T021
805090,1,3,FA,1,2018-05-17,54,119,1,42,ПЕРЕВОД,190,2022-08-17,F042T001
805098,1,3,MA,1,2018-05-18,65,182,6,4,ПЕРЕВОД,199,2022-08-02,F004T006
805102,1,3,FA,1,2018-05-18,63,161,7,10,ПЕРЕВОД,195,2022-08-16,F010T007
805102,1,3,FA,1,2018-05-18,63,161,12,7,ПЕРЕВОД,202,2022-08-23,F007T012
805132,1,3,FD,1,2018-05-24,62,210,7,5,ПЕРЕВОД,240,2022-08-12,F005T007
805148,1,3,MA,1,2018-05-26,62,98,3,10,ПЕРЕВОД,151,2022-09-04,F010T003
805172,1,3,FA,1,2018-05-30,55,133,6,4,ПЕРЕВОД,153,2022-08-02,F004T006
805175,1,3,FA,1,2018-05-31,57,0,21,44,ПЕРЕВОД,1,2022-09-03,F044T021
805175,1,3,FA,1,2018-05-31,57,0,2,21,ПЕРЕВОД,5,2022-09-07,F021T002
806015,1,3,MA,1,2018-06-02,65,0,10,23,ПЕРЕВОД,25,2022-08-10,F023T010
806015,1,3,MA,1,2018-06-02,65,0,4,10,ПЕРЕВОД,25,2022-08-10,F010T004
806016,1,3,MA,3,2018-06-02,62,0,21,44,ПЕРЕВОД,1,2022-09-04,F044T021
806016,1,3,MA,3,2018-06-02,62,0,2,21,ПЕРЕВОД,11,2022-09-14,F021T002
806020,1,3,FA,1,2018-06-03,58,0,2,21,ПЕРЕВОД,7,2022-07-30,F021T002
806031,1,3,MA,1,2018-06-06,63,0,21,44,ПЕРЕВОД,1,2022-08-19,F044T021
806031,1,3,MA,1,2018-06-06,63,0,2,21,ПЕРЕВОД,9,2022-08-27,F021T002
806048,1,3,MA,1,2018-06-08,55,0,3,4,ПЕРЕВОД,38,2022-08-06,F004T003
806058,1,3,MA,1,2018-06-12,55,0,21,44,ПЕРЕВОД,1,2022-08-28,F044T021
806058,1,3,MA,1,2018-06-12,55,0,2,21,ПЕРЕВОД,6,2022-09-02,F021T002
806092,1,3,FA,1,2018-06-20,64,0,43,3,ПЕРЕВОД,51,2022-08-06,F003T043
806094,1,2,FA,2,2018-06-20,53,0,3,5,ПЕРЕВОД,481,2022-08-06,F005T003
806094,1,2,FA,2,2018-06-20,53,0,43,3,ПЕРЕВОД,485,2022-08-10,F003T043
806094,1,2,FA,2,2018-06-20,53,0,50,43,ПЕРЕВОД,485,2022-08-10,F043T050
806102,1,3,FA,1,2018-06-21,67,0,2,21,ПЕРЕВОД,23,2022-08-03,F021T002
806102,1,3,FA,1,2018-06-21,67,0,10,23,ПЕРЕВОД,30,2022-08-10,F023T010
806102,1,3,FA,1,2018-06-21,67,0,4,10,ПЕРЕВОД,30,2022-08-10,F010T004
806124,1,3,FA,1,2018-06-24,75,0,3,5,ПЕРЕВОД,127,2022-08-03,F005T003
806124,1,3,FA,1,2018-06-24,75,0,43,3,ПЕРЕВОД,130,2022-08-06,F003T043
806143,1,3,MA,1,2018-06-27,58,0,3,4,ПЕРЕВОД,86,2022-09-12,F004T003
806143,1,3,MA,1,2018-06-27,58,0,43,3,ПЕРЕВОД,88,2022-09-14,F003T043
806145,1,3,MA,1,2018-06-27,64,0,10,4,ПЕРЕВОД,89,2022-08-10,F004T010
806145,1,3,MA,1,2018-06-27,64,0,12,10,ПЕРЕВОД,102,2022-08-23,F010T012
806161,1,3,MA,1,2018-06-29,60,0,1,42,ПЕРЕВОД,32,2022-09-02,F042T001
806162,1,3,FA,1,2018-06-29,57,0,4,10,ПЕРЕВОД,94,2022-08-15,F010T004
806162,1,3,FA,1,2018-06-29,57,0,42,4,ПЕРЕВОД,105,2022-08-26,F004T042
807006,1,3,FA,1,2018-07-01,65,0,21,44,ПЕРЕВОД,1,2022-08-14,F044T021
807006,1,3,FA,1,2018-07-01,65,0,2,21,ПЕРЕВОД,18,2022-08-31,F021T002
807006,1,3,FA,1,2018-07-01,65,0,4,23,ПЕРЕВОД,24,2022-09-06,F023T004
807039,1,3,FA,1,2018-07-07,79,0,42,1,ПЕРЕВОД,115,2022-09-07,F001T042
807041,1,3,MA,1,2018-07-07,63,0,44,21,ПЕРЕВОД,1,2022-08-12,F021T044
807041,1,3,MA,1,2018-07-07,63,0,21,44,ПЕРЕВОД,1,2022-08-12,F044T021
807041,1,3,MA,1,2018-07-07,63,0,21,44,ПЕРЕВОД,18,2022-08-29,F044T021
807041,1,3,MA,1,2018-07-07,63,0,2,21,ПЕРЕВОД,22,2022-09-02,F021T002
807048,1,2,MA,1,2018-07-08,50,210,1,6,ПЕРЕВОД,335,2022-08-11,F006T001
807049,1,3,MD,3,2018-07-08,65,0,10,4,ПЕРЕВОД,95,2022-08-10,F004T010
807121,1,3,FA,1,2018-07-20,62,0,10,23,ПЕРЕВОД,29,2022-08-04,F023T010
807121,1,3,FA,1,2018-07-20,62,0,12,10,ПЕРЕВОД,62,2022-09-06,F010T012
807147,1,3,MA,1,2018-07-25,56,0,4,10,ПЕРЕВОД,27,2022-08-10,F010T004
807147,1,3,MA,1,2018-07-25,56,0,10,23,ПЕРЕВОД,27,2022-08-10,F023T010
807147,1,3,MA,1,2018-07-25,56,0,42,4,ПЕРЕВОД,32,2022-08-15,F004T042
807169,1,3,FA,1,2018-07-28,64,56,3,10,ПЕРЕВОД,136,2022-08-22,F010T003
807180,1,3,MA,1,2018-07-30,59,0,2,21,ПЕРЕВОД,6,2022-07-30,F021T002
807180,1,3,MA,1,2018-07-30,59,0,4,23,ПЕРЕВОД,26,2022-08-19,F023T004
807185,1,3,FA,1,2018-07-30,56,0,7,5,ПЕРЕВОД,62,2022-08-24,F005T007
807185,1,3,FA,1,2018-07-30,56,0,5,7,ПЕРЕВОД,63,2022-08-25,F007T005
807185,1,3,FA,1,2018-07-30,56,0,6,5,ПЕРЕВОД,84,2022-09-15,F005T006
808029,1,2,FD,1,2018-08-04,48,0,6,5,ПЕРЕВОД,442,2022-08-04,F005T006
808029,1,2,FD,1,2018-08-04,48,0,5,6,ПЕРЕВОД,448,2022-08-10,F006T005
808060,1,3,MA,1,2018-08-08,58,0,21,44,ПЕРЕВОД,1,2022-08-31,F044T021
808060,1,3,MA,1,2018-08-08,58,0,2,21,ПЕРЕВОД,8,2022-09-07,F021T002
808065,1,3,MA,1,2018-08-09,67,91,3,4,ПЕРЕВОД,111,2022-08-06,F004T003
808065,1,3,MA,1,2018-08-09,67,91,6,4,ПЕРЕВОД,121,2022-08-16,F004T006
808073,1,2,FA,1,2018-08-11,65,249,45,18,ПЕРЕВОД,344,2022-09-04,F018T045
808105,1,3,FA,1,2018-08-16,56,0,21,44,ПЕРЕВОД,1,2022-07-29,F044T021
808105,1,3,FA,1,2018-08-16,56,0,2,21,ПЕРЕВОД,13,2022-08-10,F021T002
808105,1,3,FA,1,2018-08-16,56,0,4,23,ПЕРЕВОД,23,2022-08-20,F023T004
808124,1,2,FA,1,2018-08-21,60,0,3,5,ПЕРЕВОД,378,2022-08-28,F005T003
808135,1,3,FA,1,2018-08-24,76,0,5,10,ПЕРЕВОД,106,2022-08-26,F010T005
808142,1,3,FA,1,2018-08-25,69,0,21,44,ПЕРЕВОД,1,2022-08-04,F044T021
808142,1,3,FA,1,2018-08-25,69,0,2,21,ПЕРЕВОД,8,2022-08-11,F021T002
808142,1,3,FA,1,2018-08-25,69,0,4,23,ПЕРЕВОД,28,2022-08-31,F023T004
809002,1,3,FA,1,2018-09-01,59,0,3,10,ПЕРЕВОД,44,2022-08-16,F010T003
809002,1,3,FA,1,2018-09-01,59,0,43,3,ПЕРЕВОД,65,2022-09-06,F003T043
809045,1,3,MA,1,2018-09-07,58,0,2,21,ПЕРЕВОД,7,2022-07-30,F021T002
809055,1,3,MA,1,2018-09-09,71,49,7,4,ПЕРЕВОД,103,2022-09-07,F004T007
809059,1,2,MA,1,2018-09-10,60,147,43,3,ПЕРЕВОД,284,2022-08-11,F003T043
809066,1,2,FA,1,2018-09-12,64,57,12,4,ПЕРЕВОД,269,2022-07-31,F004T012
809066,1,2,FA,1,2018-09-12,64,57,3,5,ПЕРЕВОД,279,2022-08-10,F005T003
809078,1,3,MA,1,2018-09-13,54,0,21,44,ПЕРЕВОД,1,2022-08-27,F044T021
809078,1,3,MA,1,2018-09-13,54,0,2,21,ПЕРЕВОД,5,2022-08-31,F021T002
809080,1,3,MA,1,2018-09-14,57,0,10,23,ПЕРЕВОД,30,2022-08-14,F023T010
809080,1,3,MA,1,2018-09-14,57,0,3,10,ПЕРЕВОД,55,2022-09-08,F010T003
809080,1,3,MA,1,2018-09-14,57,0,2,1,ПЕРЕВОД,62,2022-09-15,F001T002
809138,1,3,MA,1,2018-09-24,61,77,7,4,ПЕРЕВОД,127,2022-09-07,F004T007
809138,1,3,MA,1,2018-09-24,61,77,12,7,ПЕРЕВОД,133,2022-09-13,F007T012
809143,1,3,FA,1,2018-09-25,54,0,21,44,ПЕРЕВОД,1,2022-08-17,F044T021
809143,1,3,FA,1,2018-09-25,54,0,2,21,ПЕРЕВОД,16,2022-09-01,F021T002
809152,1,3,MA,1,2018-09-27,66,0,21,44,ПЕРЕВОД,5,2022-08-26,F044T021
809152,1,3,MA,1,2018-09-27,66,0,2,21,ПЕРЕВОД,11,2022-09-01,F021T002
810008,1,2,MA,1,2018-10-02,60,196,7,4,ПЕРЕВОД,332,2022-09-07,F004T007
810016,1,2,FA,1,2018-10-05,73,238,7,10,ПЕРЕВОД,290,2022-08-02,F010T007
810018,1,3,MA,1,2018-10-06,56,0,21,44,ПЕРЕВОД,1,2022-07-29,F044T021
810018,1,3,MA,1,2018-10-06,56,0,2,21,ПЕРЕВОД,13,2022-08-10,F021T002
810018,1,3,MA,1,2018-10-06,56,0,10,23,ПЕРЕВОД,29,2022-08-26,F023T010
810020,1,3,FA,1,2018-10-06,60,0,10,23,ПЕРЕВОД,24,2022-08-04,F023T010
810020,1,3,FA,1,2018-10-06,60,0,3,10,ПЕРЕВОД,42,2022-08-22,F010T003
810028,1,3,FA,1,2018-10-07,62,0,21,44,ПЕРЕВОД,1,2022-09-04,F044T021
810028,1,3,FA,1,2018-10-07,62,0,2,21,ПЕРЕВОД,6,2022-09-09,F021T002
810028,1,3,FA,1,2018-10-07,62,0,43,2,ПЕРЕВОД,7,2022-09-10,F002T043
810030,1,3,MA,1,2018-10-07,60,0,21,44,ПЕРЕВОД,2,2022-08-10,F044T021
810030,1,3,MA,1,2018-10-07,60,0,2,21,ПЕРЕВОД,8,2022-08-16,F021T002
810030,1,3,MA,1,2018-10-07,60,0,4,23,ПЕРЕВОД,23,2022-08-31,F023T004
810034,1,2,FA,1,2018-10-08,66,266,6,7,ПЕРЕВОД,313,2022-07-29,F007T006
810063,1,3,FA,1,2018-10-13,60,0,2,21,ПЕРЕВОД,9,2022-08-03,F021T002
810063,1,3,FA,1,2018-10-13,60,0,44,2,ПЕРЕВОД,9,2022-08-03,F002T044
810063,1,3,FA,1,2018-10-13,60,0,50,44,ПЕРЕВОД,16,2022-08-10,F044T050
810083,1,3,MA,1,2018-10-15,65,0,21,44,ПЕРЕВОД,1,2022-07-31,F044T021
810083,1,3,MA,1,2018-10-15,65,0,2,21,ПЕРЕВОД,11,2022-08-10,F021T002
810083,1,3,MA,1,2018-10-15,65,0,3,2,ПЕРЕВОД,18,2022-08-17,F002T003
810083,1,3,MA,1,2018-10-15,65,0,43,3,ПЕРЕВОД,22,2022-08-21,F003T043
810094,1,3,MAMA,1,2018-10-17,52,0,6,4,ПЕРЕВОД,58,2022-08-16,F004T006
810094,1,3,MAMA,1,2018-10-17,52,0,1,6,ПЕРЕВОД,60,2022-08-18,F006T001
810116,1,2,FA,1,2018-10-20,65,134,12,6,ПЕРЕВОД,305,2022-08-09,F006T012
810116,1,2,FA,1,2018-10-20,65,134,6,7,ПЕРЕВОД,342,2022-09-15,F007T006
810129,1,2,FA,1,2018-10-22,54,0,3,5,ПЕРЕВОД,410,2022-08-06,F005T003
810129,1,2,FA,1,2018-10-22,54,0,43,3,ПЕРЕВОД,414,2022-08-10,F003T043
810129,1,2,FA,1,2018-10-22,54,0,50,43,ПЕРЕВОД,414,2022-08-10,F043T050
810132,1,3,MA,1,2018-10-23,62,0,21,44,ПЕРЕВОД,1,2022-09-08,F044T021
810132,1,3,MA,1,2018-10-23,62,0,2,21,ПЕРЕВОД,7,2022-09-14,F021T002
810139,1,3,FA,1,2018-10-23,58,0,21,44,ПЕРЕВОД,1,2022-09-11,F044T021
810181,1,2,FA,1,2018-10-31,72,217,3,6,ПЕРЕВОД,353,2022-08-08,F006T003
810183,1,2,FA,2,2018-10-31,64,0,12,5,ПЕРЕВОД,387,2022-07-31,F005T012
810183,1,2,FA,2,2018-10-31,64,0,50,12,ПЕРЕВОД,397,2022-08-10,F012T050
811026,1,2,FA,1,2018-11-04,59,271,45,18,ПЕРЕВОД,372,2022-09-13,F018T045
811033,1,3,MD,1,2018-11-05,28,0,10,23,ПЕРЕВОД,38,2022-08-14,F023T010
811033,1,3,MD,1,2018-11-05,28,0,4,10,ПЕРЕВОД,70,2022-09-15,F010T004
811036,1,3,FA,1,2018-11-05,56,0,21,44,ПЕРЕВОД,1,2022-08-05,F044T021
811036,1,3,FA,1,2018-11-05,56,0,2,21,ПЕРЕВОД,9,2022-08-13,F021T002
811036,1,3,FA,1,2018-11-05,56,0,44,2,ПЕРЕВОД,10,2022-08-14,F002T044
811041,1,3,MA,1,2018-11-06,59,0,21,44,ПЕРЕВОД,1,2022-08-01,F044T021
811041,1,3,MA,1,2018-11-06,59,0,2,21,ПЕРЕВОД,10,2022-08-10,F021T002
811041,1,3,MA,1,2018-11-06,59,0,4,23,ПЕРЕВОД,22,2022-08-22,F023T004
811044,1,2,FA,1,2018-11-07,70,217,45,17,ПЕРЕВОД,316,2022-08-19,F017T045
811049,1,2,FA,1,2018-11-07,61,147,7,5,ПЕРЕВОД,242,2022-08-13,F005T007
811065,1,2,FA,1,2018-11-10,56,0,7,5,ПЕРЕВОД,399,2022-08-24,F005T007
811072,1,3,MA,1,2018-11-10,64,0,21,44,ПЕРЕВОД,27,2022-08-25,F044T021
811072,1,3,MA,1,2018-11-10,64,0,2,21,ПЕРЕВОД,29,2022-08-27,F021T002
811072,1,3,MA,1,2018-11-10,64,0,44,2,ПЕРЕВОД,42,2022-09-09,F002T044
811077,1,2,FA,1,2018-11-11,63,0,7,5,ПЕРЕВОД,356,2022-08-24,F005T007
811088,1,3,FA,1,2018-11-13,56,0,21,44,ПЕРЕВОД,1,2022-09-09,F044T021
811088,1,3,FA,1,2018-11-13,56,0,2,21,ПЕРЕВОД,6,2022-09-14,F021T002
811106,1,3,FA,1,2018-11-15,65,0,21,44,ПЕРЕВОД,1,2022-07-31,F044T021
811106,1,3,FA,1,2018-11-15,65,0,2,21,ПЕРЕВОД,19,2022-08-18,F021T002
811106,1,3,FA,1,2018-11-15,65,0,4,23,ПЕРЕВОД,23,2022-08-22,F023T004
811110,1,3,FA,1,2018-11-15,103,0,21,44,ПЕРЕВОД,1,2022-08-25,F044T021
811110,1,3,FA,1,2018-11-15,103,0,2,21,ПЕРЕВОД,9,2022-09-02,F021T002
811115,1,2,FA,1,2018-11-16,65,0,12,5,ПЕРЕВОД,306,2022-08-10,F005T012
811128,1,3,FA,1,2018-11-19,59,0,21,44,ПЕРЕВОД,1,2022-08-08,F044T021
811128,1,3,FA,1,2018-11-19,59,0,2,21,ПЕРЕВОД,9,2022-08-16,F021T002
